time,sequence_state,velocity,rpm,bus_frequency,slip,line_voltage,machine_line_current,machine_active_current,machine_reactive_current,flux_magnitude,motor_torque,motor_shaft_power,electrical_export,machine_reactive_demand,machine_copper_loss,machine_core_loss,magnetic_storage_power,rectifier_power,dc_input_power,dc_voltage,dc_capacitor_power,chopper_target_voltage,chopper_duty,dc_brake_power,battery_voltage,battery_power,aux_voltage,aux_power,energy_residual,k_precharge,k_main,brake_command,brake_physical_state,fault
0.0,AUXILIARY_START,0.0,0.0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,True,False,APPLY,APPLIED,
0.009999999999999995,AUXILIARY_START,0.0,0.0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,23.99916008225351,0.4031464090791391,1.9926268781812202,0.36283176817122526,-1.5190770216617492e-09,True,False,APPLY,APPLIED,
0.019999999999999934,AUXILIARY_START,0.0,0.0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,23.994278047970862,2.745882159285774,7.480844270460448,2.4712939433571965,-2.428481353732445e-10,True,False,APPLY,APPLIED,
0.029999999999999874,AUXILIARY_START,0.0,0.0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,23.983434291039835,7.946051846612116,15.8310091167994,7.151446661950905,2.885590588699795e-10,True,False,APPLY,APPLIED,
0.04000000000000012,AUXILIARY_START,0.0,0.0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,23.966113981845478,16.242323469643868,26.524338357470295,14.618091122679477,1.0700804337678699e-11,True,False,APPLY,APPLIED,
0.050000000000000405,AUXILIARY_START,0.0,0.0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,23.942563681101586,27.503454456666404,39.1360883472981,24.753109010999765,-3.4477629171775215e-10,True,False,APPLY,APPLIED,
0.06000000000000069,AUXILIARY_START,0.0,0.0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,23.913402057577887,41.417028289979086,53.31850840180351,37.275325460981186,-6.135307856376671e-10,True,False,APPLY,APPLIED,
0.07000000000000098,AUXILIARY_START,0.0,0.0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,23.879391133880276,57.60132576573404,68.78688434119945,51.841193189160634,-7.823010134654085e-10,True,False,APPLY,APPLIED,
0.08000000000000126,AUXILIARY_START,0.0,0.0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,23.841307389909804,75.66878595334911,85.30811191065712,68.1019073580142,-1.4412221693849148e-09,True,False,APPLY,APPLIED,
0.09000000000000155,AUXILIARY_START,0.0,0.0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,23.799873975995496,95.25948301248492,102.69134148807427,85.73353471123643,-2.221940064231487e-09,True,False,APPLY,APPLIED,
0.10000000000000184,AUXILIARY_START,0.0,0.0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,23.755729549900703,116.05645499182891,120.78031861862296,104.45080949264602,-2.5739379169720245e-09,True,False,APPLY,APPLIED,
0.11000000000000212,AUXILIARY_START,0.0,0.0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,23.709418411944277,137.79040908040753,139.44711297482996,124.01136817236677,-2.6134829994584052e-09,True,False,APPLY,APPLIED,
0.12000000000000241,AUXILIARY_START,0.0,0.0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,23.66139245125582,160.23852195587452,158.5869840633419,144.21466976028708,-3.5305295284504545e-09,True,False,APPLY,APPLIED,
0.130000000000002,AUXILIARY_START,0.0,0.0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,23.612019117478926,183.22024030607864,178.11417762115724,164.8982162754708,-4.039032108771323e-09,True,False,APPLY,APPLIED,
0.1400000000000009,AUXILIARY_START,0.0,0.0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,23.575836902790225,200.0,197.85317993141874,180.0,-4.048460358618833e-09,True,False,APPLY,APPLIED,
0.1499999999999998,AUXILIARY_START,0.0,0.0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,23.575836902790225,200.0,216.35359995860506,180.0,-4.4128407317156615e-09,True,False,APPLY,APPLIED,
0.1599999999999987,AUXILIARY_START,0.0,0.0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,23.575836902790225,200.0,233.3909998367406,180.0,-4.506246903401845e-09,True,False,APPLY,APPLIED,
