time,sequence_state,velocity,rpm,bus_frequency,slip,line_voltage,machine_line_current,machine_active_current,machine_reactive_current,flux_magnitude,motor_torque,motor_shaft_power,electrical_export,machine_reactive_demand,machine_copper_loss,machine_core_loss,magnetic_storage_power,rectifier_power,dc_input_power,dc_voltage,dc_capacitor_power,chopper_target_voltage,chopper_duty,dc_brake_power,battery_voltage,battery_power,aux_voltage,aux_power,energy_residual,k_precharge,k_main,brake_command,brake_physical_state,fault
0.0,BRAKE_RELEASE,0.0,0.0,0,0,0.0,0.0026683469215525767,0.0026683469215525767,-0.0,0.004905659689860596,0.0,0.0,-0.0,0.0,0.0003065192413963299,0.0,-0.0003065192413963299,0.0,0.0,0.0,0.0,80.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,True,False,APPLY,APPLIED,
0.009999999999999969,BRAKE_RELEASE,0.0,0.0,0.0,0,0.05035269454701425,0.00026110879797761267,-0.00026110879797761267,0.0,0.004370936151753489,0.0,0.0,2.2772192635432184e-05,0.0,0.00044537039565949627,6.338484620362298e-07,-0.00046877643675696465,2.401842917865967e-05,4.0906434949176245e-06,0.011605862958348702,4.0906434949176245e-06,80.0,0.0,0.0,23.99916008007916,0.40314745269368985,1.992632036442299,0.36283270742432083,7.714794259996148e-10,True,False,RELEASE,APPLIED,
0.01999999999999991,BRAKE_RELEASE,0.0,0.0,0.0,0,0.047577183911290406,0.0002191708711791425,-0.0002191708711791425,0.0,0.003942875142154303,0.0,0.0,1.806101668701737e-05,0.0,0.00036512119821526087,5.658971072321878e-07,-0.00038374811200951034,1.8426958596809013e-05,5.286307477432001e-06,0.018478052369404217,5.286307477432001e-06,80.0,0.0,0.0,23.994278040793432,2.7458856028088263,7.480853651948387,2.4712970425279437,-6.452979050791975e-10,True,False,RELEASE,APPLIED,
0.02999999999999985,BRAKE_RELEASE,0.0,0.0,0.0,0,0.04356824887136418,0.0001671225257329,-0.0001671225257329,0.0,0.0035532168068481557,0.0,0.0,1.2611470335610933e-05,0.0,0.00030119112374692105,4.745480774292815e-07,-0.0003142771421599613,1.291269880793564e-05,5.2137948116829956e-06,0.023827415611011406,5.2137948116829956e-06,80.0,0.0,0.0,23.983434277595524,7.946058290972906,15.831021955972883,7.151452461875615,8.15081687585798e-10,True,False,RELEASE,APPLIED,
0.03999999999999979,BRAKE_RELEASE,0.0,0.0,0.0,0,0.039865608929062615,0.00012332640447365904,-0.00012332640447365904,0.0,0.0031994474213201726,0.0,0.0,8.51559698460886e-06,0.0,0.00024802330505174325,3.973166938212393e-07,-0.00025693621873017333,8.771349201219306e-06,4.523274858062261e-06,0.02786467242625542,4.523274858062261e-06,80.0,0.0,0.0,23.9661139617979,16.242333065306664,26.524354027557106,14.618099758775998,1.9028054076776404e-09,True,False,RELEASE,APPLIED,
0.04999999999999973,BRAKE_RELEASE,0.0,0.0,0.0,0,0.036435075924139144,8.66806381989972e-05,-8.66806381989972e-05,0.0,0.0028785595607453652,0.0,0.0,5.470189939230825e-06,0.0,0.00020389157066200768,3.3187868939944606e-07,-0.000209693639290638,5.6865555766185345e-06,3.542879312358261e-06,0.0308001792657976,3.542879312358261e-06,80.0,0.0,0.0,23.94256365463906,27.5034670978834,39.13610633514071,24.753120388095063,9.780148379524845e-10,True,False,RELEASE,APPLIED,
0.05999999999999967,BRAKE_RELEASE,0.0,0.0,0.0,0,0.033262349909224116,5.6202853484699935e-05,-5.6202853484699935e-05,0.0,0.002587762273461877,0.0,0.0,3.2379632924202283e-06,0.0,0.00016733084061102096,2.7659598037091547e-07,-0.0001708453998838121,3.4204881359575936e-06,2.4825650714287556e-06,0.03281566007743669,2.4825650714287556e-06,80.0,0.0,0.0,23.91340202516328,41.41704373670967,53.318528287264016,37.275339363038704,1.2605815219793315e-10,True,False,RELEASE,APPLIED,
0.06999999999999962,BRAKE_RELEASE,0.0,0.0,0.0,0,0.03033296117619615,3.103420182999596e-05,-3.103420182999596e-05,0.0,0.0023244693394386877,0.0,0.0,1.6304820305441337e-06,0.0,0.00013709907259223955,2.300221334291558e-07,-0.00013895957675621285,1.7840422978097303e-06,1.4683443935613997e-06,0.034067781782405576,1.4683443935613997e-06,80.0,0.0,0.0,23.87939109609878,57.60134371858128,68.7869057802981,51.841209346723154,8.46667282290714e-10,True,False,RELEASE,APPLIED,
0.07999999999999956,BRAKE_RELEASE,0.0,0.0,0.0,0,0.02762568712107466,1.0471539716753843e-05,-1.0471539716753843e-05,0.0,0.002086290330622185,0.0,0.0,5.010536849614524e-07,0.0,0.00011214199672736519,1.9079464722787762e-07,-0.00011283384505955454,6.332207445276361e-07,5.752519889314578e-07,0.034691570944624536,5.752519889314578e-07,80.0,0.0,0.0,23.84130734737885,75.66880609823275,85.30813462176684,68.10192548840948,-3.321617573007196e-10,True,False,RELEASE,APPLIED,
0.0899999999999995,BRAKE_RELEASE,0.0,0.0,0.0,0,0.02526806874025068,6.3122921897578235e-06,-6.3122921897578235e-06,0.0,0.001873063404028663,0.0,0.0,2.7626112166401703e-07,0.0,9.065920368381112e-05,1.5961882446550844e-07,-9.109508362994065e-05,3.4459549313798745e-07,3.4097164202403386e-07,0.03526585009270871,3.4097164202403386e-07,80.0,0.0,0.0,23.799873929313744,95.25950504603647,102.69136524061864,85.73355454143282,-2.910549579127064e-11,False,True,RELEASE,MOVING,
