time,sequence_state,stator_frequency_command,frequency_target,velocity,acceleration,rpm,synchronous_rpm,slip,line_voltage,bus_frequency,machine_line_current,machine_active_current,machine_reactive_current,machine_current_limit,capacitor_line_current,capacitor_reactive_supply,flux_magnitude,flux_target,maximum_flux,voltage_command,vf_base_voltage,vf_resistive_compensation,vf_flux_correction,vf_unlimited_voltage,vf_flux_error,vf_flux_integral,excitation_scale,motor_torque,motor_shaft_power,machine_copper_loss,machine_core_loss,magnetic_storage_power,electrical_export,machine_reactive_demand,rectifier_current,rectifier_power,dc_input_power,dc_voltage,dc_capacitor_current,dc_capacitor_power,chopper_duty,dc_brake_power,brake_command,brake_physical_state,brake_capacity,k_exc,k_precharge,k_main,aux_voltage,aux_power,boost_power,battery_voltage,battery_current,battery_power,inverter_real_power,inverter_reactive_supply,vf_current_limited,vf_flux_limited,vf_voltage_limited,power_transfer_limited,runaway,fault,energy_residual
0.10000000000000184,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.539992976249074e-05,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLY,APPLIED,10.0,False,True,False,120.78031861862296,104.45080949264602,104.45080949264602,23.755729549900703,4.885409001985966,116.05645499182891,0.0,0.0,False,False,False,False,False,,-2.5739379169720245e-09
0.11000000000000212,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6701700790267004e-05,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLY,APPLIED,10.0,False,True,False,139.44711297482996,124.01136817236677,124.01136817236677,23.709418411944277,5.8116317611144686,137.79040908040753,0.0,0.0,False,False,False,False,False,,-2.6134829994584052e-09
0.12000000000000241,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.144212353342837e-06,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLY,APPLIED,10.0,False,True,False,158.5869840633419,144.21466976028708,144.21466976028708,23.66139245125582,6.772150974883556,160.23852195587452,0.0,0.0,False,False,False,False,False,,-3.5305295284504545e-09
0.130000000000002,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2603294069778457e-06,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLY,APPLIED,10.0,False,True,False,178.11417762115724,164.8982162754708,164.8982162754708,23.612019117478926,7.759617650421469,183.22024030607864,0.0,0.0,False,False,False,False,False,,-4.039032108771323e-09
0.1400000000000009,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.315287191029697e-07,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLY,APPLIED,10.0,False,True,False,197.85317993141874,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,False,False,False,False,False,,-4.048460358618833e-09
0.1499999999999998,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0590232050209387e-07,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLY,APPLIED,10.0,False,True,False,216.35359995860506,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,False,False,False,False,False,,-4.4128407317156615e-09
0.1599999999999987,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1253517473441832e-07,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLY,APPLIED,10.0,False,True,False,233.3909998367406,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,False,False,False,False,False,,-4.506246903401845e-09
0.1699999999999976,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.139937720415432e-08,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLY,APPLIED,10.0,False,True,False,249.2658305621112,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,False,False,False,False,False,,-4.871029218866951e-09
0.1799999999999965,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5229979721809173e-08,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLY,APPLIED,10.0,False,True,False,264.18791809760785,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,False,False,False,False,False,,-5.23819371212042e-09
0.1899999999999954,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.602796421255718e-09,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLY,APPLIED,10.0,False,True,False,278.3106636610062,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,False,False,False,False,False,,-4.912007800506046e-09
0.1999999999999943,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.061153608901023e-09,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLY,APPLIED,10.0,False,True,False,291.75024684567495,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,False,False,False,False,False,,-5.067232078381778e-09
