time,startup_status,main_dc_connection,brake_command,brake_physical_state,velocity,rpm,bus_frequency,line_voltage,aux_voltage,dc_voltage,flux_magnitude,battery_voltage,battery_current,battery_power,boost_input_power,boost_power,inverter_dc_power,inverter_real_power,inverter_reactive_supply,inverter_current,electrical_export,rectifier_power,dc_input_power,dc_capacitor_power,dc_brake_power,charger_input_power,energy_residual,exciter_solver_status,k_cap,k_exc,k_precharge,k_main
0.1400000000000009,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,197.85317993141874,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-4.048460358618833e-09,PASSIVE,False,True,False,False
0.1499999999999998,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,216.35359995860506,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-4.4128407317156615e-09,PASSIVE,False,True,False,False
0.1599999999999987,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,233.3909998367406,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-4.506246903401845e-09,PASSIVE,False,True,False,False
0.1699999999999976,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,249.2658305621112,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-4.871029218866951e-09,PASSIVE,False,True,False,False
0.1799999999999965,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,264.18791809760785,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-5.23819371212042e-09,PASSIVE,False,True,False,False
0.1899999999999954,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,278.3106636610062,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-4.912007800506046e-09,PASSIVE,False,True,False,False
0.1999999999999943,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,291.75024684567495,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-5.067232078381778e-09,PASSIVE,False,True,False,False
0.2099999999999932,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,304.597162972207,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-4.76868394772012e-09,PASSIVE,False,True,False,False
0.2199999999999921,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,316.92353297312957,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-3.778283685917927e-09,PASSIVE,False,True,False,False
0.229999999999991,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,328.7879377650736,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-3.2810686390050137e-09,PASSIVE,False,True,False,False
0.2399999999999899,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,340.2387306327753,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-3.7002887420811703e-09,PASSIVE,False,True,False,False
0.2499999999999888,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,351.3163752770814,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-4.6115993246331755e-09,PASSIVE,False,True,False,False
0.2599999999999877,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,362.05513848505143,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-5.634009592192513e-09,PASSIVE,False,True,False,False
