time,sequence_state,stator_frequency_command,frequency_target,velocity,acceleration,rpm,synchronous_rpm,slip,line_voltage,bus_frequency,machine_line_current,machine_active_current,machine_reactive_current,machine_current_limit,capacitor_line_current,capacitor_reactive_supply,flux_magnitude,flux_target,maximum_flux,voltage_command,vf_base_voltage,vf_resistive_compensation,vf_flux_correction,vf_unlimited_voltage,vf_flux_error,vf_flux_integral,excitation_scale,motor_torque,motor_shaft_power,machine_copper_loss,machine_core_loss,magnetic_storage_power,electrical_export,machine_reactive_demand,rectifier_current,rectifier_power,rectifier_loss,dc_precharge_power,dc_input_power,dc_voltage,dc_capacitor_current,dc_capacitor_power,chopper_target_voltage,chopper_target_frequency,chopper_duty,chopper_command,chopper_current,chopper_current_limited,dc_brake_power,brake_command,brake_physical_state,brake_capacity,k_exc,k_precharge,k_main,aux_voltage,aux_power,boost_power,battery_voltage,battery_current,battery_power,charger_input_power,inverter_current,inverter_real_power,inverter_reactive_supply,inverter_status,exciter_solver_status,exciter_solver_residual,vf_current_limited,vf_flux_limited,vf_voltage_limited,power_transfer_limited,main_dc_overvoltage_limit,main_dc_overvoltage,runaway,fault,energy_residual
0.0,BRAKE_RELEASE,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0026683469215525767,0.0026683469215525767,-0.0,6.0,0.0026683469215525767,-0.0,0.004905659689860596,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003065192413963299,0.0,-0.0003065192413963299,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,False,0.0,APPLY,APPLIED,10.0,False,True,False,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,DISCONNECTED,DYNAMIC,0.0037736124055761516,False,False,False,False,650.0,False,False,,0.0
0.009999999999999969,BRAKE_RELEASE,0.0,0.0,0.0,0.0,0.0,0.0,0,0.05035269454701425,0.0,0.00026110879797761267,-0.00026110879797761267,0.0,6.0,1.4289503475023133e-05,-0.0,0.004370936151753489,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0004453703956594962,6.338484620362298e-07,-0.00046877643675696465,2.2772192635432184e-05,0.0,0.00035246353585236944,2.401842917865967e-05,1.2454866052338791e-06,1.8682299078508166e-05,4.090643494917624e-06,0.0116058629583487,0.00035246353585236944,4.090643494917624e-06,80.0,0.0,0.0,0.0,0.0,False,0.0,RELEASE,APPLIED,10.0,False,True,False,1.9926320364423005,0.3628327074243211,0.3628327074243211,23.99916008007916,0.016798398416798276,0.4031474526936902,0.0,0.0,0.0,0.0,DISCONNECTED,DYNAMIC,2.020840961395519e-05,False,False,False,False,650.0,False,False,,7.714794260674039e-10
0.01999999999999991,BRAKE_RELEASE,0.0,0.0,0.0,0.0,0.0,0.0,0,0.047577183911290406,0.0,0.0002191708711791425,-0.0002191708711791425,0.0,6.0,4.4407138623400475e-06,-0.0,0.003942875142154303,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003651211982152608,5.658971072321878e-07,-0.00038374811200951034,1.806101668701737e-05,0.0,0.00028608575036755596,1.8426958596809013e-05,8.212906949610626e-07,1.231936042441595e-05,5.286307477432e-06,0.018478052369404214,0.00028608575036755596,5.286307477432e-06,80.0,0.0,0.0,0.0,0.0,False,0.0,RELEASE,APPLIED,10.0,False,True,False,7.48085365194839,2.471297042527945,2.471297042527945,23.994278040793432,0.11443918413133583,2.7458856028088277,0.0,0.0,0.0,0.0,DISCONNECTED,DYNAMIC,6.280117770739505e-06,False,False,False,False,650.0,False,False,,-6.452979039928777e-10
0.02999999999999985,BRAKE_RELEASE,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04356824887136418,0.0,0.0001671225257329,-0.0001671225257329,0.0,6.0,3.9917679523391844e-06,-0.0,0.0035532168068481557,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00030119112374692105,4.745480774292815e-07,-0.0003142771421599613,1.2611470335610933e-05,0.0,0.00021881495235570304,1.291269880793564e-05,4.811814997657911e-07,7.217722496486853e-06,5.2137948116829956e-06,0.023827415611011406,0.00021881495235570304,5.2137948116829956e-06,80.0,0.0,0.0,0.0,0.0,False,0.0,RELEASE,APPLIED,10.0,False,True,False,15.83102195597293,7.151452461875637,7.151452461875637,23.983434277595524,0.33131444808952387,7.94605829097293,0.0,0.0,0.0,0.0,DISCONNECTED,DYNAMIC,5.645212376044354e-06,False,False,False,False,650.0,False,False,,8.150817033236702e-10
0.03999999999999979,BRAKE_RELEASE,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03986560892906262,0.0,0.000123326404473659,-0.000123326404473659,0.0,6.0,3.703909587048695e-06,-0.0,0.0031994474213201726,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0002480233050517432,3.9731669382123956e-07,-0.00025693621873017333,8.51559698460886e-06,0.0,0.00016233009270190512,8.771349201219313e-06,2.6550464644731594e-07,3.982569696709735e-06,4.5232748580622625e-06,0.027864672426255423,0.00016233009270190512,4.5232748580622625e-06,80.0,0.0,0.0,0.0,0.0,False,0.0,RELEASE,APPLIED,10.0,False,True,False,26.524354027557255,14.61809975877608,14.61809975877608,23.9661139617979,0.6777207640419766,16.242333065306756,0.0,0.0,0.0,0.0,DISCONNECTED,DYNAMIC,5.238119171807994e-06,False,False,False,False,650.0,False,False,,1.9028054676611256e-09
0.04999999999999973,BRAKE_RELEASE,0.0,0.0,0.0,0.0,0.0,0.0,0,0.036435075924139144,0.0,8.66806381989972e-05,-8.66806381989972e-05,0.0,6.0,3.4285302231638068e-06,-0.0,0.0028785595607453652,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00020389157066200768,3.31878689399446e-07,-0.000209693639290638,5.470189939230825e-06,0.0,0.00011502787960369084,5.6865555766185345e-06,1.33979766516267e-07,2.0096964977440065e-06,3.542879312358261e-06,0.0308001792657976,0.00011502787960369084,3.542879312358261e-06,80.0,0.0,0.0,0.0,0.0,False,0.0,RELEASE,APPLIED,10.0,False,True,False,39.13610633514086,24.75312038809516,24.75312038809516,23.94256365463906,1.1487269072188306,27.503467097883508,0.0,0.0,0.0,0.0,DISCONNECTED,DYNAMIC,4.84867394060431e-06,False,False,False,False,650.0,False,False,,9.780150092564277e-10
0.05999999999999967,BRAKE_RELEASE,0.0,0.0,0.0,0.0,0.0,0.0,0,0.033262349909224116,0.0,5.6202853484699935e-05,-5.6202853484699935e-05,0.0,6.0,3.168169652405329e-06,-0.0,0.002587762273461877,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00016733084061102096,2.7659598037091547e-07,-0.0001708453998838121,3.2379632924202283e-06,0.0,7.56518401754079e-05,3.420488135957591e-06,5.862019153305227e-08,8.79302872995784e-07,2.4825650714287547e-06,0.0328156600774367,7.56518401754079e-05,2.4825650714287547e-06,80.0,0.0,0.0,0.0,0.0,False,0.0,RELEASE,APPLIED,10.0,False,True,False,53.31852828726425,37.27533936303887,37.27533936303887,23.91340202516328,1.7319594967344283,41.41704373670985,0.0,0.0,0.0,0.0,DISCONNECTED,DYNAMIC,4.480468490330471e-06,False,False,False,False,650.0,False,False,,1.2605852668136353e-10
0.06999999999999962,BRAKE_RELEASE,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03033296117619615,0.0,3.103420182999596e-05,-3.103420182999596e-05,0.0,6.0,2.922829100912075e-06,-0.0,0.0023244693394386877,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00013709907259223955,2.300221334291558e-07,-0.00013895957675621285,1.6304820305441337e-06,0.0,4.310067508767858e-05,1.784042297809729e-06,1.9731119015520623e-08,2.9596678523281e-07,1.4683443935613984e-06,0.03406778178240558,4.310067508767858e-05,1.4683443935613984e-06,80.0,0.0,0.0,0.0,0.0,False,0.0,RELEASE,APPLIED,10.0,False,True,False,68.78690578029824,51.84120934672326,51.84120934672326,23.87939109609878,2.4121780780244366,57.6013437185814,0.0,0.0,0.0,0.0,DISCONNECTED,DYNAMIC,4.133504555008616e-06,False,False,False,False,650.0,False,False,,8.466678122487359e-10
0.07999999999999956,BRAKE_RELEASE,0.0,0.0,0.0,0.0,0.0,0.0,0,0.027625687121074664,0.0,1.0471539716753842e-05,-1.0471539716753842e-05,0.0,6.0,2.7621643249671432e-06,-0.0,0.002086290330622185,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0001121419967273652,1.907946472278777e-07,-0.00011283384505955454,5.010536849614525e-07,0.0,1.6581895061762638e-05,6.332207445276348e-07,3.6230472247610566e-09,5.434570837141585e-08,5.752519889314579e-07,0.03469157094462454,1.6581895061762638e-05,5.752519889314579e-07,80.0,0.0,0.0,0.0,0.0,False,0.0,RELEASE,APPLIED,10.0,False,True,False,85.30813462176707,68.10192548840966,68.10192548840966,23.84130734737885,3.1738530524229875,75.66880609823296,0.0,0.0,0.0,0.0,DISCONNECTED,DYNAMIC,3.9062902498716594e-06,False,False,False,False,650.0,False,False,,-3.3216094978694155e-10
0.0899999999999995,BRAKE_RELEASE,0.0,0.0,0.0,0.0,0.0,0.0,0,0.02526806874025068,0.0,6.3122921897578235e-06,-6.3122921897578235e-06,0.0,6.0,1.561372504205452e-06,-0.0,0.001873063404028663,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.065920368381111e-05,1.5961882446550847e-07,-9.109508362994065e-05,2.7626112166401703e-07,0.0,9.668606913704612e-06,3.4459549313798745e-07,3.6238511139535877e-09,0.0,3.4097164202403386e-07,0.03526585009270871,9.668606913704612e-06,3.4097164202403386e-07,80.0,0.0,0.0,0.0,0.0,False,0.0,RELEASE,MOVING,9.512294245007244,False,False,True,102.6913652406189,85.73355454143304,85.73355454143304,23.799873929313744,4.0025214137251295,95.2595050460367,0.0,0.0,0.0,0.0,DISCONNECTED,DYNAMIC,2.208114171363793e-06,False,False,False,False,650.0,False,False,,-2.910432485292436e-11
